BRAND,DATE,CONTENT,SENTIMENT,SERVICE,SOURCE_TYPE,MODELS_MENTIONED
BYD,2026-03-15,"Paulo, ainda que tenham que queimar petróleo para carregar um elétrico. Vamos lá … um carro combustão moderno e eficiente tem eficiência de 20%. Um BYD tem eficiência de 95%. Portanto, se a geração for mais eficiente que 20% (oq não é difícil), estamos no lucro",NEUTRAL,,Unsegmented,['Unknown Model']
BYD,2025-05-19,"@Caiohm_f @DuquesaDetax É o que eu falo, a Renault derrubou em quase 1/3 o preço do Kwid elétrico quando a BYD chegou no Brasil  Que margem de lucro de 5% é essa que faz com que uma montadora consiga derrubar em mais de 30% o preço de um carro da noite pro dia?",NEGATIVE,Twitter,Unsegmented,['Unknown Model']
BYD,2025-09-05,"Não vejo com bons olhos tanto carro elétrico sendo vendido. É aquele ditado, quem tem 1 não tem nenhum. Ou seja, comprar um carro totalmente dependente de eletricidade é arriscado. Híbrido até vai, mas 100 eletr. eu não confio. Não troco Corolla por nenhum Byd.",NEGATIVE,,Unsegmented,['Unknown Model']
Tesla,2026-01-14,"@Badass2000s @toninhodocall Já faz anos que a China está tentando produzir chips com litografia tão avançada quanto a do Ocidente e não consegue. E o foco da Tesla é a IA autônoma, algo que nenhuma outra empresa faz igual, o carro elétrico já existe há décadas.",NEGATIVE,Twitter,Unsegmented,['Unknown Model']
Tesla,2024-10-29,Este é um projeto periférico para a missão da Tesla. E o buzz economiza os gastos de propaganda. O volume de vendas do Cybertruck está limitado pela capacidade de produção (é a pick-up elétrica mais vendida e o terceiro carro elétrico mais vendido). Funciona...,NEUTRAL,,Unsegmented,['cybertruck']
Fiat,2026-03-24,"Eu n entendo a rapaziada n curtir carro elétrico, por hora no Brasil é melhor ter híbrido, até a China instalar o postos de energia, aí vindo esses carros mais em conta,  pagando menos doq colocar gasolina e mais autonomia, acabou para as Fiat e Renaut da vida.",NEGATIVE,,Unsegmented,['Unknown Model']
BYD,2025-07-19,"Tive a oportunidade de andar em um carro elétrico hoje no Uber. Um BYD Dolphin Mini. Estou maravilhado, sem palavras. Que delicia andar nesse carro. Que delicia!!!! Super confortável, suspensão maravilhosa, bancos hiper confortáveis. Entendo porque vende tanto.",POSITIVE,,Unsegmented,['dolphin']
BYD,2024-12-24,"SUSTENTABILIDADE

Até carpinteiro, BYD???

O carro elétrico não é sustentável se for montado numa fábrica construída com trabalho escravo


https://
correio24horas.com.br/colunistas/don
aldson-gomes/ate-carpinteiro-byd-1224
…

Conteúdo exclusivo para assinantes",NEUTRAL,,Unsegmented,['Unknown Model']
Unknown,2025-03-14,"Uma idiotice, ainnnn
Mas e se eu precisar visitar minha tia que mora lá em Suriname?
Os caras não entendem que:
Tem avião 
Quem tem elétrico quase sempre tem outro carro a combustão ou híbrido
Do mesmo jeito que quem tem Ferrari não anda a 300km/h o tempo todo.",NEGATIVE,,Unsegmented,['Unknown Model']
Tesla,2026-01-21,"@aero_in Quase tudo sendo Europa. Fundar companhia aérea é facil, tem dezenas delas pelo mundo. Mas fabricante de carro elétrico fazer o que a Tesla fez sem viver com um partido comunista derramando dinheiro em cima eu quero ver.  Igual a Tesla só a Koenigsegg.",NEUTRAL,Twitter,Unsegmented,['Unknown Model']
BYD,2025-06-23,"Isso ninguém conta, sempre fica por “baixo dos panos”, carro elétrico pegando fogo é o pior pesadelo p/ montadora. Eu teria receio também, ainda mais sabendo que a bateria fica em baixo do banco (não sei a BYD) mas o Zoe da renaut fica bem nesse lugar do carro.",NEGATIVE,,Unsegmented,['Unknown Model']
Volvo,2026-05-02,"acho que tu trocou as bolas, a gigante chinesa que comprou a Volvo foi a Geely (que faz carro elétrico), a Stellantis pertence à família agnelli da Itália, e é nada mais que junção da FSA (Fiat,Jeep, Ram, Dodge, Alfa Romeo e Maserati) e a PSA(peugout e Citroen)",NEUTRAL,,Unsegmented,['Unknown Model']
Tesla,2025-09-22,"Carro elétrico, nem existia importação em 2022 kkk. Porém tenta comprar um Tesla em 2022 e vai perceber que os 25 mil dólares se transformava em 480 mil reais. E por isso o Elon Musk nunca investiu na venda de Tesla no Brasil. Por que? Taxação contra os EUA ok.",NEUTRAL,,Unsegmented,['Unknown Model']
Volvo,2026-04-22,"RT @GianeGuerra: Guerra eleva venda de carro elétrico e avanço das chinesas é um ""ganha-ganha"", diz presidente da Volvo Executivo conversou com a coluna em visita a Porto Alegre para inauguração de uma loja em parceria com empresa gaúcha https://t.co/7Ode1U1GaY",POSITIVE,Twitter,Unsegmented,['Unknown Model']
BYD,2026-05-06,Hahahaha que resenha galera hahahaha brutal hahahaha entendeu!? Hahahah quem tem BYD gosta de rola hahahaha chupa rola hahahaha entenderam!? Gahahaha que engraçado hahaha carro é elétrico é pra quem é um mamador hahahaha esses gays hahahahs que engraçado hahaha,POSITIVE,,Unsegmented,['Unknown Model']
Volvo,2025-04-14,"Existe muito medo sobre a duração da bateria, a desvalorização do carro elétrico e a infra-estrutura de carregamento. Mas o presidente da Volvo, Marcelo Godoy, encarou os fantasmas e falou a real sobre a situação atual e o futuro dos carros elétricos no Brasil.",NEUTRAL,,Unsegmented,['Unknown Model']
BYD,2025-06-05,"Tenho uma Frontier. Onde vou o BYD não chega, nunca cogitei ter carro elétrico.

Se fosse motorista de Uber, vendedor externo ou propagandista de laboratório certamente compraria um troço desses.

Existem vários gostos e necessidades, por isso BYD tem clientes.",NEUTRAL,,Unsegmented,['Unknown Model']
BYD,2025-05-29,Todos querem quebrar a BYD. Por quê? Carros futurista  Barato E vem de fora.  Vai quebrar muito a indústria do petróleo.   Europa tá estocando carro elétrico novo?  Claro ! Eles não tem energia elétrica suficiente. Acorda Brasil 🇧🇷 🇧🇷 🇧🇷 https://t.co/peHp7pLy8h,NEGATIVE,Twitter,Unsegmented,['Unknown Model']
BYD,2026-03-18,"tava assistindo vídeo de como funciona, como dirigir carro elétrico byd (não tenho um real) e achei esquisitissimo, apesar do pé da embreagem doer eu acho o máximo passar macha, dirigir com a mão apoiada no câmbio etc, acho q não vou querer carro automático não",NEGATIVE,,Unsegmented,['Unknown Model']
BYD,2025-06-12,"@rafaelgloves Você é mau caráter! Depois reclama que a BYD começou a processar detratores. O navio tinha carros de várias marcas e não só elétricos. Não sei se você já leu sobre isso, mas, proporcionalmente, carro a combustão pegam mais fogo que carro elétrico.",NEGATIVE,Twitter,Unsegmented,['Unknown Model']
Tesla,2025-05-28,"📰Conheça o Tesla Cybertruck, carro ""diferentão"" da empresa de Musk  Caminhonete tecnológica da marca é comercializada apenas no exterior, mas o engenheiro elétrico Aurélio Rosa trouxe duas para o Brasil e enaltece as inovações do modelo. https://t.co/31bO87If5h",POSITIVE,Twitter,Unsegmented,['cybertruck']
BYD,2025-09-17,"Eu avisei, era óbvio, ou vcs acha que iam comprar carro elétrico a rodo, comprar paneis e deixar de pagar para a empresa de energia e luz amiga do rei? Hahahahhahahahahha vai preparando donos de byd, o grosso vem aí. Não vá 3 anos e será proibido ou proibitivo.",NEGATIVE,,Unsegmented,['Unknown Model']
BYD,2026-04-11,"@LucasPereiraWy @saes77249 @Felippe_Hermes Sim, todos os carros quando saem da garantia perdem valor. Mas isso da revenda galera faz terrorismo desde que começou a ter carro elétrico, tô até agora esperando o BYD que sai de fábrica por 50% do valor para comprar.",NEGATIVE,Twitter,Unsegmented,['Unknown Model']
Unknown,2026-05-15,"No anuncio diz: ""pra ser o carro que vc precisa"". ISSO SE NAO SAIR DA LOCALIZA E IR DIRETO PRA OFICINA E VIRAR RECLAMACAO AQUI E NO RECLAMEAQUI.  Imaginem só, se um veículo de passeio já sai com problemas, agora o que dizer de um veiculo utilitário? #naolocaliza",NEGATIVE,Facebook,Unsegmented,['Unknown Model']
BYD,2025-07-28,@marcrygamerbr @06Jamisson @RafaelFontana Apagou mas denunciei antes. Faltou argumentos e partiu para ofensas pessoais. BYD não é carro. Não terá valor de revenda. Não ajuda o meio ambiente e nunca será melhor que carro de verdade.  Nenhum carro elétrico presta.,POSITIVE,Twitter,Unsegmented,['Unknown Model']
Tesla,2025-02-26,"Acabei de ver um tesla no Bairro Alto

Vc tem q ser muito corno maldito pra ser milionário no bostil e OPTAR por gastar um milhão numa bodta de um carro elétrico

Vc pode ter o carro q vc quiser, e ainda sim opta por um liquidificador

Patético demais, pica fina",NEGATIVE,,Unsegmented,['Unknown Model']
BYD,2025-12-12,"Conversando com meu avô   Falei que acho bonito os carros elétricos da BYD e da Xiaomi  Ele me olha e diz ""Tu da muito e teu cu, carro elétrico é coisa de baitola""   Aí depois ele fala ""Mas tenho que concordar, o design é bonito, mas eu prefiro os carros de vdd""",POSITIVE,Twitter,Unsegmented,['Unknown Model']
BYD,2026-02-03,"@GIROTTO Qual é o maior benefício do carro elétrico no Brasil?  Redução de custos com combustível.   Quem compra veículos nestes valores aí, não está preocupado com consumo.   Para veículos mais caros, a BYD não vale a pena.   Agora entre 100 e 150K é vantajoso.",NEGATIVE,Twitter,Unsegmented,['Unknown Model']
Tesla,2024-10-17,"O Garage acha q o homem não foi a Lua, fica o tempo todo zuando carro elétrico e seus usuários, e sumiu do X durante a censura... de onde tu tirou que ele é fã do Musk e da Tesla?? 
Não ser fã do Gurgel não torna a pessoa automaticamente fã de bilionário gringo.",NEGATIVE,,Unsegmented,['Unknown Model']
Nissan,2025-03-28,"Nissan confirma novo carro elétrico e mais novidades para encarar chinesas 
https://
canaltech.com.br/carros/nissan-
confirma-novo-carro-eletrico-e-mais-novidades-para-encarar-chinesas/?utm_term=Autofeed&utm_medium=twitter&utm_source=Twitter#Echobox=1743153334
…",NEUTRAL,,Unsegmented,['Unknown Model']
BYD,2026-04-08,"Olha, experiência minha. Troquei de carro para um híbrido King BYD há 7 meses. Só uso o híbrido em viagem, na cidade só modo elétrico. É libertador não precisar ir no posto e o bolso agradeceu. Economia de quase 7 mil em gasolina. Sem falar a maravilha de carro.",POSITIVE,,Unsegmented,['Unknown Model']
Mercedes,2025-09-30,"Carro Elétrico Infantil Mini Mercedes 380 - Zippy Toys - Branco


https://
mercadolivre.com/sec/1YwS6fi

( Dia das Crianças - Chris Flores - Odete roitman - Cross Conference - Vale tudo - Ana Castela - Zé Felipe - Virgínia - ofertasdovaltinho - estrela da casa )",NEUTRAL,,Unsegmented,['Unknown Model']
BYD,2025-08-13,"O crime teve início durante uma discussão no trânsito entre Renê, que dirigia um carro elétrico BYD cinza, e o motorista do caminhão de lixo. O empresário exigia passagem e chegou a ameaçar a motorista, afirmando que daria um tiro caso o veículo fosse esbarrado.",NEUTRAL,,Unsegmented,['Unknown Model']
Tesla,2025-08-14,"Linha do Tempo dos Principais Produtos e Empresas de Elon Musk! 
1995: Cofunda a Zip2, um guia online para jornais.
1999: Funda a 
http://
X.com, que se torna PayPal após fusão em 2000.
2002: Funda a SpaceX para explorar o espaço comercial.
2003: Cofunda a Tesla",NEUTRAL,,Unsegmented,['Unknown Model']
Tesla,2026-04-09,"Para os entusiastas da Tesla, e para indecisos, em relação à compra de um Carro Elétrico:
- a conversão de litros/100km, para um Tesla Model Y RWD Long Range, é de 3,24 litros / 100km (72,6 MPG)

Incrível, não é? 
(A conversão para Americanos, está certa?)
#TSLA",NEUTRAL,,Unsegmented,['model y']
BYD,2026-02-04,"vc nao entendeu gabssss é que esses carros sao de gaaaaayyy e gay = sem testosterona sabee carro elétrico é coisa de viadooooo macho de verdade dirige opala, civic, astra macho de verdade fede a gasolinaaaa e faz pow poww no escapamento o B de byd é bixaaaa

pqp",NEGATIVE,,Unsegmented,['Unknown Model']
Fiat,2026-02-06,"Sim, igual o ex-ceo da Fiat América Latina disse que não conseguia fazer um carro barato e eletrico com tecnologia por causa do Risco Brasil (40%) e foi só a BYD lançar um carro elétrico abaixo dos 150 Mil, ele fez o milagre de abaixar o Kwid E-Tech em 50 Mil...",NEUTRAL,,Unsegmented,['Unknown Model']
Tesla,2024-10-04,Mas assim como quem fica sem gasolina quem tem carro elétrico e dá uma de pateta e esquecer ele não pode de alguma forma tentar resolver da forma que ele está fazendo? Eu estou questionando porque já tive Tesla hoje não tenho mais mas sinto muita falta do carro.,NEGATIVE,,Unsegmented,['Unknown Model']
BYD,2024-12-28,"A BYD e a GWM também terão de se enquadrar na política de conteúdo local e vão gastar bilhões não apenas em suas fábricas, mas pra montar cadeias de suprimento aqui e atingir o percentual de 65%. O carro elétrico nacional será mais caro que os atuais importados.",NEUTRAL,,Unsegmented,['Unknown Model']
Tesla,2025-04-26,"Sério que o novo carro elétrico que toda a imprensa está incensando, o tal Slate Auto financiado por Jeff Bezos, como o que vai DESTRUIR a Tesla e Elon Musk...

É uma Saveiro que a fabricante se orgulha de não incluir vidros elétricos, nem pintura?

cc 
@Cardoso",NEGATIVE,,Unsegmented,['Unknown Model']
BYD,2024-11-07,"Estou vendo uma galera rodando de uber em carro elétrico em Palmas.
Resolvi fazer as contas:

1 kW, custa ~R$0,90 centavos.
O BYD Dolphin Plus gasta 5,6kw a cada 100km, ou seja, a cada 1kw ele roda 17,85km, que dá R$5,04 a cada 100km, ou R$ 0,05 centavos por km.",NEUTRAL,,Unsegmented,['dolphin']
Tesla,2025-02-07,"Os ""especialistas"" em geopolítica estão completamente perdidos. Ouvi agora que a China não depende tanto dos EUA, que os Europeus estão prefetindo carro elétrico Chinês e não Tesla por boicote ao neonazista Musk e que Trump está completamente perdido, um biruta.",NEGATIVE,,Unsegmented,['Unknown Model']
BYD,2024-11-18,"O mais bizarro que carro a combustão tem vida útil de 200k km em média, mas reclamam da bateria do byd que aguenta 1kk km com folga, pq aí ela começa a ter 80% da carga.... pq a mecânica no geral é bem mais simples. E a vida útil de um motor elétrico é bem maior.",NEGATIVE,,Unsegmented,['Unknown Model']
BYD,2025-09-25,"Já tive 6 carros em 20 anos. 

BYD tem a melhor assistência técnica e atendimento. Carro lindo, silencioso e potente. Não gasto R$ 1 de energia. Tenho um Song Pro. Fipe acima da média. Meu próximo será um elétrico. Sua msg mostra apenas sua ignorância a respeito.",NEGATIVE,,Unsegmented,['song']
Nissan,2026-03-23,"Deve ser tudo o olho da cara e exclusivos com poucas coisas paralelas, e poucas pessoas mexem nessa porra, meu professor do senai fez curso na Nissan mostrou as fotos das roupas que eles usam pra mexer em carro elétrico, vai morrer muitos mecânicos sabidão anote!",NEGATIVE,,Unsegmented,['Unknown Model']
BYD,2025-12-04,"receita federal: você nem tem tanto dinheiro amigao
fisiculturismo: n conheço o cara
lula: cresça 
byd: vc n entende nem de carro, quem dirá carro elétrico 
alistamento militar: vc eh sedentário brother
trabalhar: realmente horrível 
megacavaleiro: diabo na terra",NEGATIVE,,Unsegmented,['Unknown Model']
BYD,2026-03-15,"Não faço ideia de onde vc tirou a neura de que BYD tem o segundo carro mais vendido no brasil... e sei menos ainda de onde vc tirou a ideia de que carro elétrico tem demanda aqui, sendo que eles não constituem nem 3% direito dos carros em circulação, mas enfim...",NEGATIVE,,Unsegmented,['Unknown Model']
BYD,2025-05-23,@InvestWolf @PauloJr19701970 @henrique_cneves Mano aqui no ES os caras tavam vendendo o BYD SONG por 339K em 6 meses abaixaram pra 279k… Quem comprou o carro em 6 meses perdeu 60k que doidera é essa…. Daqui a pouco c vai ver… Bolha do carai esses carro elétrico..,NEGATIVE,Twitter,Unsegmented,['song']
Mercedes,2025-08-25,"| SIMPLESMENTE HISTÓRICO! O Mercedes-AMG GT CONCEPT XX percorreu 5.479 km em apenas 24 horas, o que é o novo recorde feito por um carro elétrico no tempo.

Além disso, foram percorridos 40.075 km em 8 dias, o que equivale exatamente a uma volta ao redor da Terra.",POSITIVE,,Unsegmented,['Unknown Model']
BYD,2025-08-25,"Essas vendas na BYD é muito também porque empresas estão utilizando o carro dela na frota. A prefeitura aqui da minha cidade usa BYD com mensagens de ""meio ambiente"". 

Eu ainda não confio 100% em carro elétrico, mas é de certo que meu próximo carro será híbrido.",NEUTRAL,,Unsegmented,['Unknown Model']
Volvo,2026-01-21,"CARRO COM GEMINI? 🚘💻  Confirmado para vir ao Brasil em 2026, o Volvo EX60 acaba de ser revelado! Equipado com o Google Gemini, o SUV elétrico chega para ser o carro mais inteligente do mundo. 😮  Confira detalhes! ⬇️ https://t.co/fxBVK77XHm https://t.co/mWNXY3awNU",POSITIVE,Twitter,Unsegmented,['Unknown Model']
BYD,2026-01-12,"Todo mundo fala mal de uber. (eu também)
Mas ninguém fala mal de Uber que anda de byd.
Provavelmente porque os caras devem trabalhar mais felizes que a média.
Isso significa muito.
Hater de carro elétrico é a reencarnação de dono de charrete quando saiu o Ford T.",NEUTRAL,,Unsegmented,['Unknown Model']
BYD,2026-04-21,"Rindo com a Globo o tempo todo destacando que o carro que os criminosos estavam usando num tiroteio no Rio era elétrico... Tipo, nunca vi eles falando ""carro a combustão"" nos carros que os criminosos usam em outros crimes. Só faltou falar a marca (BYD nesse caso)",POSITIVE,Twitter,Unsegmented,['Unknown Model']
BYD,2025-08-04,"A byd só vai ganhar money no Brasil se investirem numa jabuticaba flex  pra o mercado daqui igual a Hyundai com o HB20 que n tem em nenhum outro lugar do mundo, se forem depender de carro elétrico não vai crescer aqui no Brasil, onde um kwid sem nada custa 90 mil",NEGATIVE,,Unsegmented,['Unknown Model']
Tesla,2025-07-05,"Se fosse tesla não teria nenhum problema, seria um carro perfeito, e os defeitos seriam invenção de hater

A mesma galera que odeia carro elétrico/híbrido pq não faz barulho ama tesla com todas as forças e odeia a China pq nada da China presta, vai entender né...",NEGATIVE,,Unsegmented,['Unknown Model']
Tesla,2026-02-17,"Carro elétrico em montadora tradicional é bomba 
Concordo 
Não sabe fazer
Ta fazendo puxadinho 
Copia tudo
Engenheiros resistentes 
Cultura contra 
As grandes da Europa sofrem isso na pele 
Tesla nasceu elétrica 
As velhas tem que virar a chave inclusive cultural",NEGATIVE,,Unsegmented,['Unknown Model']
BYD,2026-03-19,"Ontem fechei um BYD Dolphin Mini pela pessoa jurídica com taxa de 1,28%.

A SELIC antes do corte para cerca de 1,20%.

Duas oportunidades:

1) Carro elétrico vai economizar muito para trajetos dentro da cidade;

2) Juros quase no 0x0 pois o valor ficou investido.",NEUTRAL,,Unsegmented,['dolphin']
Tesla,2025-10-05,"A empresa vende mais que a tesla, mas claro que está dizendo que vai falir.

Cara, parece que você está torcendo pra empresa, que emprega milhões de pessoas e goste ou não esta popularizando o carro elétrico e novas tecnologias para todo mundo. Qual seu problema?",NEGATIVE,,Unsegmented,['Unknown Model']
BYD,2026-04-10,"Cara, a Stellantis recebe em média 25 mil reais de subsídio para cada carro produzido.

A carga tributária do Brasil é um problema? Sim.

Mas o que explica a Renault ter reduzido o custo do Kwid elétrico em 50 mil reais quando o BYD Dolphin Mini chegou no Brasil?",NEGATIVE,,Unsegmented,['dolphin']
Tesla,2025-03-04,"Vcs tao botando política onde nao existe, só pq o dono da Tesla é de direita, então a empresa e o produto se tornam de direita? Pqp, é um carro elétrico, agora vcs sao contra todos os produtos aos quais os CEOs sao de direita? Nao vao usar quase nada então kkkkkk",NEGATIVE,,Unsegmented,['Unknown Model']
BYD,2025-03-26,"Carro elétrico, se acabar a vida útil da bateria, já era. Não pode ser passado adiante, não existe mercado de usados. Vai para a sucata. Não sei como é este tal BYD, já que é híbrido. Acabando a vida útil da bateria, ele continua funcionando no motor a combustão?",NEGATIVE,,Unsegmented,['Unknown Model']
BYD,2025-04-16,"@NicNG100 @guerra_pat10682 @ZattarRafael Primeiro é preciso entender que carro elétrico movido a bateria não chegará a 10% de share de vendas no mundo, só na China. A BYD vai atender a demanda interna da China, nos outros mercados não terá mais que 2% das vendas.",NEGATIVE,Twitter,Unsegmented,['Unknown Model']
BYD,2025-03-18,"BYD lança sistema que carrega carro elétrico em cinco minutos – mais um baque para a Tesla.
 
https://
jfolhabarra.com.br/noticia/7720/r
io-de-janeiro/automoveis/byd-lanca-sistema-que-carrega-carro-eletrico-em-cinco-minutos-ndash-mais-um-baque-para-a-tesla.html
…",NEUTRAL,,Unsegmented,['Unknown Model']
BYD,2025-04-20,"Não tem pq custa 10x mais caro e não tem nada de especial. É só um carro elétrico e muita mídia em cima. Tenho um vizinho aqui que tem e esse sim reclama. Morre de medo de quebrar um parafuso. Os BYD são pura tecnologia, carros incríveis. Só reclama quem NÃO TEM.",POSITIVE,,Unsegmented,['Unknown Model']
Tesla,2025-05-09,"O Tesla Model Y foi o carro elétrico mais vendido do mundo em 2024 
https://
quatrorodas.abril.com.br/noticias/tesla
-repete-feito-e-model-y-foi-o-carro-mais-vendido-do-mundo-em-2024/#:~:text=Pelo%20segundo%20ano%20seguido%2C%20o,de%20retomar%20o%20seu%20trono
….",NEUTRAL,,Unsegmented,['model y']
BYD,2026-03-26,Subsidio existia pra criar infraestrutura e forçar desenvolvimento tecnológico. Hoje o carro elétrico caminha com as próprias pernas. E a vw está cada vez mais fazendo a retirada estratégica de seus veículos a combustão. BYD não é a única marca de carro elétrico…,NEUTRAL,,Unsegmented,['Unknown Model']
BYD,2025-03-18,"BYD lança sistema que carrega carro elétrico em 5 minutos: ‘é como encher o tanque’
Novo sistema ainda em fase de testes foi capaz de fornecer uma autonomia de 470 quilômetros nesse tempo de carregamento, segundo a montadora líder em vendas de elétricos do mundo.",NEUTRAL,,Unsegmented,['Unknown Model']
Tesla,2025-04-02,"Não compraria um carro elétrico agora. Tesla do neonazi então, nem de graça. A autonomia é pequena. Para o ciclo urbano é excelente, mas a baixa autonomia e a quantidade exígua de pontos de recarga, ainda tornam o investimento ruim. Quem sabe em um futuro próximo.",NEGATIVE,,Unsegmented,['Unknown Model']
Tesla,2024-11-26,"O imbecil do jornalista não sabe que os contratos da SpaceX são contratos de licitação, onde a empresa que fornecer o serviço pelo menor preço ganha?

E o governo não tem ""contrato"" com a Tesla. O cashback é para o contribuinte que comprar QUALQUER carro elétrico.",NEGATIVE,,Unsegmented,['Unknown Model']
Tesla,2025-03-29,Veículo elétrico significa mais controle do estado ou da elite dominante. Se lembram qdo o Musk desligou os carros da Tesla na Rússia. Todos que tinham o carro da Tesla não conseguiram ligar o veículo. As pessoas se esquecem e caem nas armadilhas muito facilmente.,NEUTRAL,,Unsegmented,['Unknown Model']
Fiat,2026-03-06,"Meio que não faz sentido desperdiçar energia na frenagem e tentar fazer o motor ficar mais eficiente. Fica caro até. 

Olha a Fiat. Tacou uma bateria minúscula que nem toca o carro. É um motorzinho elétrico acoplado ao normal só pra torque. 20% a menos de consumo!",NEGATIVE,,Unsegmented,['Unknown Model']
Fiat,2026-01-16,"2 ""montadora busca crescer em um segmento dominado por Fiat e Volkswagen Carro elétrico mais vendido do Brasil em 2025, Dolphin Mini agora tem versão PCD e para taxistas por menos de R$ 99 mil ""  Vinicius Montoia, Jornal do Carro, O Estado de SP 16/01/2026 | 13h00",NEUTRAL,Twitter,Unsegmented,['Unknown Model']
BYD,2025-07-24,"@AGR02G É mais do que isso! Qualquer pessoa que compra um BYD e um tremendo fdp, comprar um eletrico de quem estava usando trabalhadores como escravo, numa fabrica que ate agora nao montou um so carro no Brasil. Prefiro carro a combustal, mitsubishis e free lander",NEGATIVE,Twitter,Unsegmented,['Unknown Model']
BYD,2025-06-14,"Feliz aniversário, Flavio saúde e felicidades! De mecânico raiz, graxa até o cotovelo,  O homem que já ressuscitou motor só com arame e martelo agora é fã de BYD e toma café lendo manual de carro elétrico.  A graxa chora, a bateria vibra. Feliz aniversário, lenda!",POSITIVE,,Unsegmented,['Unknown Model']
BYD,2026-01-10,"carro elétrico é um lixo e daqui uns 5 anos vão tá cheio de cães arrependidos com a cargaça inutilizavel

dito isto

os caras tem tempo livre hein prair na porta da byd fazer essas bestalhadices

e dito isto também

como o ronco de motor a combustão é bom de ouvir",NEGATIVE,,Unsegmented,['Unknown Model']
BYD,2025-07-02,"@dielamericano @crismonteirosp Com a BYD na bahia e a GWM em São Paulo, todo o carro será isento! Engraçado que eu não vejo ninguém falando do tarsicio, que lascou imposto em elétrico que não seja GWM, pq não fabrica em SP, enquanto o governo quer tirar kkkkkkkkkk",NEGATIVE,Twitter,Unsegmented,['Unknown Model']
BYD,2025-03-27,"o cara tá falando que o aumento das vendas byd é por conta de CRÉDITO SOCIAL e pelo brasil ser burro

mas nao é pq o carro elétrico dos caras é melhor, mais barato e fornece a bateria da tesla (concorrente direto) não

é o mesmo caso do deepseek, seu filho da puta",NEGATIVE,,Unsegmented,['Unknown Model']
Unknown,2025-05-03,"Minha opinião 
Vc ainda vai se curvar para excelente Zubeldia e te digo mais.

Zubeldia ganha uma das Copas,
@SPFCTexas
 vai morar no México,
@Belotospfc
 só vender carro elétrico BYD,SPFC pagará a dívida até Agosto  e o Fábio Carille será novo técnico da seleção.",NEUTRAL,,Unsegmented,['Unknown Model']
Unknown,2026-05-06,"Lene Leal A maioria das pessoas vai pro financiamento por falta de informação e acaba pagando muito mais caro. Trabalho com isso e vejo muita gente saindo do financiamento por opções mais vantajosas 👀 Se quiser, me chama nesse número que explico melhor 11939453475",POSITIVE,Facebook,Unsegmented,['Unknown Model']
BMW,2026-02-10,"O tan é um carro de nicho, um elétrico de luxo. Carros dessa categoria tendem a desvalorizar MUITO, da mesma forma que os carros de luxo elétricos da bmw, Audi e volvo… Mas os carros elétricos/híbridos mais acessíveis tem bom valor de mercado e desvalorizam pouco.",NEUTRAL,,Unsegmented,['Unknown Model']
Tesla,2025-02-16,"O NOVO TESLA MODEL Y E SUA IA REVOLUCIONÁRIA! 

Você já imaginou um carro que aprende com você? O novo Tesla Model Y não é só um SUV elétrico potente, mas um verdadeiro supercomputador sobre rodas! 

 Como a IA do Model Y funciona?
 Autopilot & Full Self-Driving →",NEUTRAL,,Unsegmented,['model y']
BYD,2026-04-22,"@EriveltonMarin7 @ZattarRafael @Silva1Valderi A bateria a BYD garante 3 mil ciclos, ou seja roda mais de um milhão de km, o motor elétrico o único desgaste que tem é o rolamento depois de uns 500k rodado. Pra quem roda pouco vai morrer e o carro tá bom ainda. kkkk",NEGATIVE,Twitter,Unsegmented,['Unknown Model']
Tesla,2024-10-24,"Que deve aumentar de 20% a 30%, muito além da expectativa de 10% a 12%.

Elon Musk, o CEO da Tesla, destacou vários fatores que vão ajudar a empresa a crescer, como um novo carro elétrico mais acessível por menos de US$ 30 mil, melhorias em tecnologia autônoma e +",NEUTRAL,,Unsegmented,['Unknown Model']
BYD,2026-03-23,"1) Os chineses não vão vender carros mais baratos. Um mini BYD elétrico que tem autonomia de 250km custa 120mil .
2) Um carro elétrico ou híbrido usado quanto vai valer depois de 5 anos?
3) Um Toyota roda mais de 10 anos e mais de 100mil Km. sem maiores problemas.",NEUTRAL,,Unsegmented,['Unknown Model']
BYD,2025-09-06,"Eu tb sou de Salvador, fera. Esses BYD que tu vê, a grande maioria é de motorista de app e alugados. É obvio que vai ter veículos na rua, mas não essa febre como vendem na internet. Carro elétrico p/ quem ñ tem grana e ñ roda muito por dia, é dinheiro jogado fora.",NEGATIVE,,Unsegmented,['Unknown Model']
BMW,2025-08-06,"Europeu não gosta de carro automático, me espanta eles gostaram de elétrico. Europeus gostam de motores, Mercedes, BMW e Volvo....
Os Leaf,  primeira geração dos carros elétricos.ja estão todos dando problema de bateria.
Já eu peguei um taxi Mercedes com 900.000km",NEUTRAL,,Unsegmented,['Unknown Model']
BYD,2026-04-09,"BYD PEGOU A ESTRUTURA DA FÁBRICA QUE A FORD DEIXOU, APÓS DEIXAR O BRASIL NO GOVERNO BOLSONARO.

LULA TROUXE A BYD, 
PEGOU O ESPAÇO DA FORD E HOJE ATENDE TODA A AMÉRICA DO SUL 
DE CARRO ELÉTRICO.
CRIOU EMPREGO NO BRASIL E PAGA IMPOSTOS NO BRASIL.

LULA O ESTADISTA.",NEUTRAL,,Unsegmented,['Unknown Model']
